GeneID	X2nd.thoracic.ganglia	abdomen	abdominal.integument	antennae	antennal.lobes	antennal.lobes.and.subaesophageal.ganglion	brain	egg	embryo	eviscerated.abdomen.and.fat.body	eviscerated.abdomen.with.attached.fat.bodies.and.inactive.ovaries	eviscerated.abdomen.with.attached.fat.bodies.and.ovaries	fat.body	flight.muscle.and.thoracic.exoskeleton	germline	gut	head	head.and.thorax	hemolymph	hindgut	hypopharyngeal.glands	larvae	larval.gut	larval.head	male.gonad	malpighian.tubules	mandibular.glands	midgut	muscle	mushroom.body	nasonov.gland	oocyte	optic.lobes	ovaries	pupae	pylori	thorax	rectum	royal.jelly	semen	spermetheca	sting.gland	testis	thoracic.muscle	thorax.and.abdomen	unknown	venom.gland	ventriculus	virus.augmented.bee.lysate	whole.adult.body	wing.disc	wings	wings.and.thoracic.dorsum	worker.jelly
QIUM02000097.1	5.24591032919282e-07	2.90842806984815e-07	1.18959401303546e-07	1.42678792713698e-06	5.98751256335692e-08	6.9106693358097e-08	5.31236160808932e-07	2.49062658960661e-05	9.64027766449659e-07	9.32474951585545e-08	0	3.48927919398361e-08	1.53771795537483e-07	0	0	1.50429763202552e-07	5.18352338957035e-06	0	3.50464083957277e-08	4.70148852057508e-06	4.44215541809048e-08	2.36667182777012e-05	0	0	0	8.53417333018558e-07	1.15026370482867e-07	5.19446213741065e-07	0	2.22806925916679e-07	0	0	1.14552080843737e-07	7.38740671325023e-06	5.08866428074333e-07	2.09205630998121e-07	1.80043983526576e-06	0	0	6.75223052231152e-05	4.03733252875989e-05	0	4.18468564261834e-07	5.60067750080442e-08	5.01137914949637e-07	0.000107961537306775	1.6754288949871e-07	2.63809501656043e-06	0	1.51589781999129e-06	8.53188363754728e-07	0	3.70647040036351e-07	0
QIUM02000119.1	6.14260748408143e-07	9.18003897612105e-07	2.61613164478197e-14	2.70290675858278e-06	4.5954776864107e-07	7.5410260251556e-07	1.68563120457256e-06	5.01959105441562e-05	1.57291014225079e-06	6.83094066162798e-08	1.306012343863e-15	5.11407569185109e-08	2.6595907769793e-07	1.02440835053233e-07	0	1.46450889160385e-06	9.72265619891044e-06	0	1.02817317511797e-07	8.21158293641138e-06	1.9824170940616e-07	0.000120694134881104	0	1.52080923139068e-07	2.65243714515863e-14	2.47271564021776e-06	3.17630269786982e-07	7.76038202444717e-06	0	1.09386238174073e-06	0	0	5.48372980600165e-07	1.42767215642915e-05	7.72503140432449e-07	6.72037036321061e-07	4.76858758493899e-06	0	0	0.000100626263868681	5.9643497396078e-05	0	2.40708109578774e-06	2.47512529245162e-07	4.87381002558336e-07	5.0814119624813e-05	0	4.68783518299334e-06	0	2.4506442952926e-06	1.07182475074395e-06	0	3.67241415744975e-07	0
QIUM02000124.1	1.6754746598888e-06	5.22097857471208e-06	1.60772704489185e-06	1.11831163936391e-05	1.04578834588727e-06	9.25117786214031e-06	1.04216412428386e-05	2.1437433230091e-05	3.14328337800783e-05	8.71205837443013e-06	1.10181199314826e-06	2.02427270977513e-06	8.04952387523513e-06	9.42173819414275e-07	2.7096682429505e-06	4.69636358305869e-07	1.27767628647636e-05	8.64846855958074e-07	5.83714166464859e-07	1.89233688055505e-05	7.36958623531323e-07	1.77169638592152e-05	0	7.98222664501689e-08	2.39395722268976e-06	1.09879991593542e-05	1.51513590991014e-06	2.91749042824616e-06	1.34463579632217e-06	5.30507071357668e-06	1.25467229334446e-06	0.00011719986059419	1.21312493364652e-05	1.14919512288317e-05	0.000131369936479879	4.15552634187886e-05	2.69134667010331e-05	3.20378850204666e-07	1.59546209933906e-07	4.55498700470625e-05	4.31025064175182e-05	0	2.46227778881487e-06	7.08646670696224e-07	0.000154119592860999	0.000324258833447439	0	8.96234392319353e-06	0	2.54550513617745e-05	3.60532843709053e-06	0	3.35215415583031e-06	0
QIUM02000132.1	0	1.92797971753533e-07	0	1.15487893688233e-06	0	7.72740361666076e-07	2.57632934194595e-07	0	2.67084817424005e-07	0	9.05983460252688e-07	1.43950381603693e-06	2.20529290230965e-07	4.59877017387999e-07	3.56351868050114e-07	5.62495929235186e-08	3.31486752894214e-06	0	1.72215116627755e-07	3.64203813107393e-06	3.99252369126923e-08	3.48551876653206e-05	0	0	0	1.37422620736702e-06	0	2.02143149580539e-07	0	3.7736757749367e-07	0	0	1.98247541060438e-07	6.07533711943167e-06	4.34476177351844e-07	9.13050662368038e-08	8.32196955365041e-08	8.62107469881875e-08	0	7.25933871795303e-06	9.9925363925263e-06	0	2.29036839656274e-07	1.37896024263832e-07	8.75289943601427e-08	7.60589065829866e-05	2.74303971456591e-07	1.83378248890925e-06	0	3.21241073092803e-06	1.71436674939632e-07	0	6.47201495008669e-08	0
QIUM02000141.1	0	5.11802079169949e-07	0	8.73960513898631e-07	4.10725041024759e-14	2.88217201317646e-07	6.00606808822329e-07	5.99226226162473e-06	2.63828635880578e-09	4.26011471776851e-08	5.88371800437289e-08	4.09513152846046e-07	3.02986791717877e-07	0	1.08711419841403e-06	5.50802288413116e-07	3.32634203368576e-06	0	0	9.64284175632023e-07	9.52815825395178e-08	0.000123063911740916	0	0	6.1139500531618e-07	1.57469757580271e-06	4.05187199265117e-08	5.44613589996574e-06	1.27797768855027e-07	1.81111524180716e-07	2.55512481693721e-07	0	4.83027591048805e-07	2.37141260347004e-06	1.62155983399997e-06	0	5.68933746935931e-06	0	0	3.75973495990174e-05	2.96323624948661e-05	0	1.35775790630595e-09	5.15852588127468e-08	1.91080190017335e-07	0.000121521006340624	4.59457964341441e-07	4.77494478327959e-06	0	1.37931579492434e-06	8.88931470324457e-08	0	1.71094642077557e-08	0
QIUM02000152.1	0	1.06039171830328e-07	0	1.78558432915673e-07	3.13367886774699e-07	3.10755403041266e-07	2.23983300372289e-07	7.99952827652739e-07	1.13926630183923e-06	4.89054824891707e-08	0	0	1.01764482964316e-07	0	0	3.2731929166922e-07	1.28838850056371e-06	0	0	8.47388217360242e-07	2.5200432252855e-08	5.91810371214253e-05	0	2.12227005877737e-15	0	4.53261828218581e-07	4.68887756010027e-08	2.8044765571733e-06	0	7.44936437153554e-08	0	0	3.50163636289166e-08	3.89711789247312e-06	8.21841889253498e-07	1.01178085324737e-06	2.47249757443823e-07	0	6.32676734503441e-15	1.50348539196912e-05	1.51415511388313e-05	0	0	0	0	8.26947813745085e-05	0	1.09524490421906e-06	0	7.41707065799411e-07	0	0	1.77605164172915e-07	0
QIUM02000153.1	1.53886143750391e-07	5.455330308476e-08	0	5.87980655900036e-07	7.62681657898752e-07	4.72899221810908e-08	2.19857981037386e-07	0	4.46203575592986e-07	2.05708784870797e-07	7.09062938418801e-08	7.67035698478211e-08	5.27819971836201e-08	0	4.62846714642508e-07	5.70019120948251e-08	1.51769132537184e-06	0	0	1.73421559904677e-06	7.21884608307214e-08	1.08870195095706e-05	4.65911492311496e-07	0	3.68454230524169e-07	7.12181397284956e-07	9.79872626174271e-08	5.4227875373276e-07	0	4.38474324239791e-08	0	0	1.21335938009728e-07	2.6300119747865e-06	1.48734432666334e-08	6.1476898835418e-08	2.57592910760204e-07	0	0	1.68936474980745e-05	2.11866826401865e-05	0	0	6.21547151083381e-08	0	0.000108857665974206	0	8.49082451538136e-07	4.63664827281296e-07	6.25959048778978e-07	1.69478740165361e-07	0	4.61082107083641e-08	0
QIUM02000164.1	0	2.69075455690173e-08	0	2.64924661163162e-07	0	5.36166358953115e-08	1.71606682557754e-07	0	6.28903660618765e-08	0	0	0	3.14605373899409e-07	0	2.858914649044e-06	1.43076301720845e-07	3.45908235447467e-06	0	0	1.2470024075556e-06	3.07511092553052e-08	7.79327856690578e-06	0	0	2.09295249239848e-07	7.03104602666835e-07	0	9.23509947896277e-08	0	7.40820410483565e-08	0	0	2.75137999989098e-08	3.39267169832249e-05	2.08168443234964e-07	6.97016266639049e-08	0	0	0	5.86767111215867e-06	1.24188083685314e-05	0	0	2.1257115288121e-07	2.7518842312683e-07	0.000135816095739548	0	2.63185034910826e-06	0	4.03333136927201e-06	0	0	5.3055658153421e-08	0
QIUM02000166.1	0	8.65948864340364e-09	1.19265558722999e-07	2.99183486387764e-07	0	0	5.53352532117377e-08	0	8.13426091817104e-08	0	0	3.59140589922155e-07	6.26179964521774e-08	1.83260364693082e-07	5.67087563383427e-07	3.22013981081793e-08	2.70192288180676e-07	0	0	1.07997166728073e-07	1.60403341273856e-08	7.92913462101811e-08	0	0	0	8.97561989575856e-08	5.68181838332613e-08	1.593832295641e-08	0	4.27082198521707e-08	0	0	0	6.74863180750367e-07	8.85488977672194e-08	0	3.71674027741558e-08	0	2.46556980468792e-07	1.137858556235e-06	8.16639563601454e-07	0	0	7.25276122623124e-08	1.3534817769431e-07	4.44690887971036e-05	0	1.79605781892476e-07	0	1.5805766102119e-07	0	0	6.2346443165388e-09	0
QIUM02000173.1	4.89127235624655e-07	1.72459021893916e-06	3.21581762164913e-07	2.60052186552005e-06	5.43108172686067e-06	1.36437520274047e-06	2.59211133952395e-06	3.78157353647416e-09	1.10105560061666e-06	1.31603171999035e-07	0	0	4.62985946744743e-07	9.85647080541656e-08	0	1.53164540277978e-07	4.48318837863539e-06	1.85224043772148e-06	1.78323821769e-06	5.84062165750209e-06	4.32526887820621e-07	2.28639937566076e-05	0	5.91997854789044e-07	0	1.31361756133176e-06	1.65221415789166e-06	2.80581744509633e-07	1.97203899183848e-07	2.7940077584626e-06	0	0	1.11200224777097e-06	8.8490342458738e-06	3.57665966016062e-06	3.9181772868745e-06	2.32323396180597e-06	0	0	5.62752930641769e-05	4.1370705599028e-05	0	1.80223104712479e-06	6.37547181741684e-07	2.60748798360238e-07	0.000238862299662451	4.71723503690028e-07	1.90982822591668e-06	0	1.80776810943246e-06	1.66584241300618e-06	0	4.7579463621839e-07	0
QIUM02000174.1	5.89926382413107e-07	1.66096007681964e-06	0	1.0755889318081e-06	2.68213873187926e-07	4.21184955018826e-07	1.10515294345612e-06	3.0880232530963e-05	2.86545516333335e-07	0	0	0	8.72373469444463e-08	0	9.77519074899769e-08	2.95764714455955e-07	6.68805870547003e-06	0	9.89678220557112e-08	1.25898518194063e-06	6.7745534959571e-08	0.000121223212911338	0	2.96406762746527e-07	0	1.9876413350181e-06	1.2549471273112e-07	1.02571856496844e-06	0	5.24809998824879e-07	1.97206022092851e-07	0	6.25556624844423e-07	2.92070439032033e-06	2.80419883355832e-06	0	9.62174320570168e-06	1.49005440693597e-07	2.93432276811952e-07	2.98534453734701e-05	1.61998580563778e-05	1.10518214381614e-14	3.9257779754757e-07	2.39396961013994e-07	2.07181609134111e-13	0.000149448419758398	0	5.58105085163722e-06	0	1.74611691231165e-06	9.81249106833012e-08	0	1.63177379010267e-07	0
QIUM02000183.1	0	1.06529576404967e-09	0	3.06854374243521e-09	6.67741367225023e-08	0	2.90318156668884e-08	6.49899900123054e-07	6.58922888099644e-08	0	0	0	5.65712335464679e-09	0	0	7.8327432748906e-09	6.03372938828768e-08	0	0	2.46693332082085e-07	7.05924949020845e-08	1.13137981746421e-07	0	0	0	0	0	0	0	9.38908941328025e-09	0	0	0	0	5.89678352441313e-08	1.77682522001036e-07	0	0	0	1.4863929563976e-06	0	0	0	4.31922258602875e-08	8.92262644322786e-08	6.8872009189234e-08	0	2.16153444771901e-09	0	3.98468376555405e-08	0	0	0	0
QIUM02000190.1	0	3.35336616867152e-07	1.71005602232816e-07	4.76769384919302e-07	5.2356764621159e-07	4.45861449102989e-07	8.39948824323288e-07	6.53922854484869e-06	2.62949754953254e-07	0	2.36672912236312e-07	5.41331080381683e-07	3.83933321495061e-08	0	0	6.41290013108464e-07	4.85937083816924e-07	0	0	1.2588813211562e-06	1.33253128863348e-07	1.26842547277028e-06	0	3.85700026083997e-07	9.21284956324417e-07	3.87225436252565e-07	2.42845222700041e-07	1.93271995419599e-06	0	5.30495101888958e-07	0	0	5.83943914923032e-08	3.46082232159076e-07	1.93047699276046e-07	0	3.26850417886809e-07	8.67829015117543e-08	0	2.03584256564428e-06	1.0385913019821e-07	1.54282285321632e-06	7.23059400848971e-07	0	8.60446418958801e-07	3.30387771238654e-06	0	1.46815583254303e-05	0	1.34059185902563e-07	4.14352899953325e-07	0	2.34536767923827e-07	0
QIUM02000195.1	2.86115969141029e-07	1.06061937878184e-06	1.91853048246373e-07	3.44848777361878e-06	1.34892913290933e-06	1.6284428109802e-06	4.38372442499562e-06	5.75073466422164e-06	3.76688873320876e-06	2.97770187758104e-06	1.84537486718846e-06	2.00198470534988e-06	1.83687622553651e-06	1.58130656525017e-06	7.434429934311e-05	1.55043410804895e-06	1.1200791811441e-05	8.62741461727327e-07	1.44725993914275e-07	9.53532814897184e-06	8.73499158115088e-07	3.31513944522063e-05	0	8.61366274603681e-07	1.70974246738488e-06	8.79335240822403e-06	5.51461889302977e-07	2.39934822933779e-06	8.6207266516455e-07	2.41298639298282e-06	5.73934681946148e-07	0	1.03651948718281e-06	6.64964471691295e-05	5.38356169537818e-06	4.58254025592331e-07	2.87566348338616e-06	1.08603145850117e-06	4.31314481709005e-07	5.4487634704066e-05	4.94029088740201e-05	8.60621981470382e-07	5.73654719566644e-06	1.05712971049243e-06	2.36349932644507e-06	0.000136123566706177	6.87246135684121e-07	1.22149234879399e-05	0	6.80331937092204e-06	4.28582198196425e-07	0	5.15602821895371e-07	0
CM009945.2	0.00273044205989829	0.00115521958256332	0.00308048850376497	0.00148619270045505	0.00183065497757445	0.000751261127592322	0.0025061765777517	0.0012953483870136	0.00167395303156006	0.00165847139674099	0.00158880894318123	0.0016209272495551	0.00117698877499679	0.000996268372813032	0.00148458115313101	0.00100275362510827	0.00169245359352973	0.00184546938874199	0.00190768606734424	0.00100037071042412	0.000760239811040996	0.00185192338596715	0.00141802531046743	0.00047017313334168	0.00562671849370284	0.00620766428064552	0.00139734104099596	0.00212749844694089	0.00182079469206286	0.00241920476497218	0.0025545066863468	0.00344898371404299	0.000691273517684054	0.00178466343452712	0.000778175905977477	0.00306468815521105	0.00155567770681682	0.00116869143789025	0.000366427573423917	0.000201482403596063	0.0002633810566647	0.00105840303808167	0.00342639519624709	0.0014621844994632	0.000806604886656567	0.00212055609015487	0.000764571643411829	0.00651202867280156	6.61921228434402e-06	0.000760057294741909	0.00109533829342652	5.311750929973e-07	0.00155043898496035	1.26832171145754e-07
QIUM02000076.1	0.000137591401161797	2.96348019759161e-05	2.53620953347183e-05	3.61032956268661e-05	7.64333654321923e-05	3.38533137480142e-05	6.87501947025101e-05	6.29361020170493e-05	5.00025719518552e-05	9.85772369446025e-06	6.38351761709305e-06	1.21947944617888e-05	2.28901852184917e-05	2.243708567448e-05	3.75310322427898e-05	1.9427848281746e-05	4.25132892045155e-05	6.39601157135241e-05	2.83776669285641e-05	7.67755553572167e-05	4.3707440006007e-06	7.39480503857005e-05	4.18701303898518e-06	8.66050793545356e-06	2.53910549559096e-05	9.53572948003692e-05	2.46216249773996e-05	2.7691578400374e-05	0.000137865808622362	8.21770736181029e-05	6.23740165244504e-06	3.44228442603981e-05	2.57167126990054e-05	7.1984672735779e-05	4.18286967248079e-05	0.000112015254595769	3.45031581747489e-05	1.37362897288059e-05	0.003791446416474	0.000167172890318188	0.000418435293721392	2.32984430858691e-05	0.000176384164819268	0.000104587345427559	1.09367166809553e-05	0.000266434022389848	1.486069892371e-05	4.2714511711946e-05	1.29496318119347e-05	1.69482553688078e-05	7.26143051519811e-05	2.2902953194833e-05	4.79771885034983e-05	0
QIUM02000080.1	0.00166975511453987	0.000560840547534637	0.000113601628214214	0.000342546875324274	0.00120320294262523	0.00064814671586943	0.00098488284793467	0.00011325924656566	0.000995017478040887	0.00457145278332207	0.00203020148797256	0.00248566564586701	0.000948951069973169	0.000892413834891334	0.000724443920830811	0.000585592761899309	0.000343854712874707	0.000502688106995167	0.00246264164866516	0.000325590848064702	0.000249944902947379	0.0010403476904699	0.00019304259870262	0.00054949414856849	0.00112456035680631	0.00143139172707063	0.00115381338564186	0.000697617661890718	7.44116791291688e-05	0.000900706154002366	0.00126532248863451	0.000184246329044892	0.00031159667571319	0.0024135406485895	0.000350987821413651	4.68745767215544e-05	0.000209095351572805	0.000103091664338261	0.000344882605461474	0.0014911994036051	0.00187350680856161	0.000170903383330712	0.00499623655444789	9.88821069897977e-05	0.000401636920472566	0.000508253040384352	0.000147004740717646	0.00319277095908533	5.71905103659999e-05	0.000435354355745303	0.000267465767356826	9.45308633028545e-06	8.62780685372039e-05	1.01002970517582e-06
QIUM02000087.1	1.55788907162098e-06	1.19269095886726e-06	3.66861099653089e-07	3.26237123981068e-06	2.14536222515963e-06	1.70476359998145e-06	5.42338641406353e-06	2.0593852283545e-05	2.9014406988906e-06	5.50447232779675e-07	4.56613524280803e-07	4.72097538667522e-07	7.76131522892688e-07	3.57721360134654e-07	2.58465920818055e-06	4.99078120064128e-07	3.64515725477824e-06	3.30519116885278e-07	1.71592711814341e-06	7.48397302075294e-06	9.14487605482818e-07	1.71576751778612e-05	0	1.16730599363067e-06	2.04465606459094e-06	2.94551251003001e-06	8.88951097146778e-07	1.42946264826432e-06	4.95396015236295e-07	4.1384689356862e-06	5.50415115689399e-07	1.6212883492568e-06	1.76280476877391e-06	1.05160612991545e-05	1.83400497265275e-06	2.12647661850832e-06	1.74741139701074e-06	7.85271542391835e-07	7.44430749071359e-07	3.02498600956076e-05	2.56438299385652e-05	3.3013559218281e-07	3.96316844477135e-06	1.98773434713476e-07	1.23724108272479e-06	0.000147083679148513	3.95978754249407e-07	3.68370533505104e-06	0	1.61419314620302e-06	1.54602435113391e-06	0	9.13068381913771e-07	0
QIUM02000094.1	3.631269355602e-05	7.51936543546608e-06	0	1.0324152488507e-05	3.5791500999141e-05	1.50829329649994e-05	3.86808779711484e-05	0.000100351994842754	0.000102913309210885	3.56996263829768e-06	7.21160591775385e-07	7.56949388675823e-06	3.35163045232748e-06	1.59187441553516e-06	0.000146590711441791	6.94723481101775e-06	1.21449585573952e-05	4.50591794741653e-06	3.94804407364653e-05	8.90939153342679e-06	2.2162448511523e-06	6.93073267092792e-05	2.60089577371768e-06	1.21172743705134e-05	3.69314610353795e-05	1.32233010839589e-05	3.53170164657155e-06	1.30282100927878e-05	2.9919353632538e-06	2.05603280660686e-05	2.58692584619455e-06	6.96861676454229e-06	1.08411746194094e-05	0.00042170117017094	1.61538491348375e-05	6.13149526642446e-06	2.35321960087356e-06	4.22301581888475e-06	3.74619398090314e-06	5.46348498160872e-05	1.02348403399466e-05	1.76237216245425e-06	4.66909505906643e-05	2.64078967939771e-05	1.3813028398327e-06	7.58216227780245e-05	9.78572063886946e-07	2.77861237384284e-05	1.92220448222395e-06	8.62620202986624e-06	2.11767335126344e-06	0	2.7566170447295e-07	0
QIUM02000121.1	1.29226256290174e-06	1.43882447615363e-07	0	1.50043872964931e-06	1.31701874511353e-07	5.48029524618323e-07	1.44512152805579e-06	9.43389512117224e-07	1.44592035082968e-06	1.36843665237689e-07	0	5.11675727102789e-08	1.38890922862401e-07	0	0	7.44723534026848e-08	2.40199867705688e-06	5.91231525149928e-08	5.02075621144861e-07	1.31707174898019e-06	1.4582176768506e-07	1.12024951985108e-05	0	1.88007619826137e-10	1.18058665765621e-06	1.56434432370947e-06	3.25178831919245e-07	2.05911593798735e-07	2.66600008330374e-07	7.19886086027326e-07	1.02578263658694e-07	0	7.62556025110169e-07	6.95892943220407e-06	7.09102788741422e-07	0	6.24844662833651e-07	0	0	3.3231444325114e-05	2.48841956574469e-05	0	2.63421832466418e-07	3.60592359476014e-07	2.51954302320745e-07	0.000139565072933869	0	1.35953875029449e-06	0	1.01651417587298e-06	1.64396741136205e-07	0	9.54885178822893e-08	0
QIUM02000123.1	0.000266794528122499	7.7033780863677e-05	0.00013292268265842	0.000161275794685069	0.000271908691551691	8.02154875686096e-05	0.0004094836914232	0.000623636806674996	0.000189511464918032	2.47475516599869e-05	1.99717122012196e-05	1.96775133255215e-05	7.0222455282693e-05	2.27877242327506e-05	7.04310369668003e-05	6.17754373773548e-05	6.26061415436711e-05	6.88433431390235e-05	0.000296811774684695	4.53251518016007e-05	3.83864060292904e-05	0.000153302151662247	1.61841937757882e-05	5.17996662282728e-05	0.000178202839384	0.000362622241450482	9.49538208327283e-05	0.000109806208008408	9.31025114102782e-05	0.000371080856477846	8.58988779922352e-05	1.24686038178678e-05	8.96433017995537e-05	0.000140185858274735	0.000188694020027896	0.000286402789645505	0.000117897606777269	7.78077814753458e-05	1.95151038743831e-05	2.2106425703398e-05	2.59366133413253e-05	4.88756354751633e-05	0.00039815699770425	0.000100208824555801	4.13373690598178e-05	0.0003464186341367	5.92195877621869e-05	0.00049012041029541	6.27855617669764e-07	3.78827307631227e-05	0.000156914466301567	0	0.000127540306555894	0
QIUM02000133.1	2.28465691968407e-07	5.66131247375135e-07	0	3.33254036294164e-06	1.10287402142634e-07	1.21755154994757e-07	4.1730314036694e-07	7.19593990727114e-06	5.07900978492086e-07	1.21036592947141e-07	5.59366320249749e-08	0	1.80845670765929e-07	0	3.43433537343794e-07	8.71245767616623e-08	1.00391403014154e-05	1.8448051930586e-07	0	3.0196543182259e-06	4.61099304229643e-08	4.18358811674055e-05	0	3.55876449605371e-07	0	2.36383867805403e-06	7.26131012683362e-08	2.45020159116627e-07	1.50883771216198e-08	9.22981629198214e-08	4.59144572318597e-07	0	8.66474653229665e-08	9.94784947492174e-06	8.15523132385553e-07	0	2.30934354513299e-06	1.95518352686903e-07	6.04646752595015e-14	8.04898849122541e-05	4.83341847702757e-05	0	0	0	4.90645642447309e-07	5.43568401835874e-05	0	4.87829784564949e-06	0	2.03071334003631e-06	1.39659398924108e-07	0	9.65776009527759e-08	0
QIUM02000136.1	3.11729230585706e-06	5.97181731169386e-07	2.32093046933441e-07	2.96447772024685e-06	1.71923095104473e-06	7.46742240708983e-06	4.91258748312347e-06	1.14284726735401e-05	9.78569363706866e-06	5.34127930089877e-07	4.52982326461462e-07	4.10464518055693e-07	1.23387001103725e-06	2.94745511018402e-06	9.05433672840711e-07	5.92191108429088e-07	3.83091060228765e-06	4.0274792265986e-07	1.73991406292939e-06	5.44469683204071e-06	5.78214966597582e-07	1.37117959095533e-05	3.50734504019388e-07	3.16532322225482e-07	2.3315389557177e-06	2.58811377589512e-06	9.140592227609e-07	5.55706364235273e-07	8.20041272296507e-07	4.45057235595646e-06	5.92184209030016e-07	1.44109236847643e-06	6.59256245672578e-06	8.51778371912699e-06	2.57709180451145e-06	1.07226043114542e-06	2.13618850192837e-06	2.68998789586702e-07	3.479180040554e-07	2.27986204259306e-05	1.29202914750828e-05	0	2.11889353576021e-06	3.06350331027017e-06	8.69998665611911e-08	3.86294164397041e-05	6.96765643067204e-07	2.17399346817395e-06	0	1.74156934595394e-06	1.97900212751282e-06	0	9.00644034505732e-07	0
QIUM02000138.1	5.08903580072379e-07	3.44993822261508e-07	1.71103222600458e-07	1.52911598377249e-06	5.35052875945955e-07	4.7304317953044e-07	1.20085643846164e-06	2.36950343594836e-06	7.45411439684843e-07	1.00351479244158e-06	1.73176858745688e-07	1.94891147283519e-07	2.76477242103744e-07	2.38823228269048e-07	0	1.01591654094164e-07	3.26718351829221e-06	0	0	2.05613552611559e-06	7.09227558017956e-08	4.15920533354077e-05	0	8.92725605694565e-08	1.16081850525646e-06	7.83591598173222e-07	0	4.07670352036244e-07	0	2.95402565979406e-07	3.57862254418589e-07	0	4.67202204256656e-07	4.59677262787405e-06	4.75905911232934e-07	0	1.57584537022049e-06	2.69385702934426e-07	0	5.38758932644478e-05	3.01481201751545e-05	0	3.61940613633855e-07	0	6.9617544019429e-07	7.38660019254426e-05	0	1.40405937675987e-06	0	6.57002143874133e-07	7.76489815289807e-08	0	1.18208259832211e-07	0
QIUM02000146.1	0.000145829065711514	0.0019670110929567	0.00019835784744403	0.00047730817594204	5.13867330551988e-05	0.000341432680727581	0.000502428127556027	0.000176864775270697	0.000659589709244355	0.0102444777898556	0.00464719310200716	0.00585412602633806	0.00291935431209384	0.00140622188198674	0.000341123128642203	0.00184489162072351	0.000434753352250521	0.000611349354337587	0.000291499824531316	0.00112921389326016	0.00102462218496592	0.000654684105141858	0.000432346577986424	0.000711820021443582	0.000506387953539668	0.00596463932027084	0.00583049624257646	0.00176130089248241	0.000236287541333964	0.000292313928458907	0.00574114490815781	0.000488197203445933	0.000286810057494617	0.0021520131214073	0.000367729660375408	7.12949132130414e-05	0.000603561476742341	0.000152429129049414	0.000180774828280218	0.00036575069029917	0.00151899226520892	0.000766097030681862	0.00221948642118958	4.51966801414493e-05	0.00121590905513605	0.000316288924256813	0.000146515281157609	0.016359634410114	0.000369382339414498	0.00105269137087463	0.000107869094248507	1.12853914700435e-06	6.25835828482011e-05	1.61871412794169e-06
QIUM02000185.1	0.0591083580890998	0.117380018669714	0.369239244292671	0.550766530305547	0.00456207290836967	0.0120168758774712	0.185917013274508	0.096896641237409	0.0793397365736392	0.239358033708748	0.484775718214999	0.546096053621269	0.0745599656825235	0.198942886883804	0.35356992955087	0.262897255302191	0.120373191060447	0.0217128056286651	0.0100541142797851	0.156842369084865	0.0400578326705278	0.122126389459964	0.0282780762841508	0.0114772741378213	0.0291067491544928	0.0489550181026041	0.0146239296504043	0.0942728288721472	0.0322665948340106	0.0562329114806162	0.0626354589505886	0.0903542346237288	0.00995703870443699	0.346095812592088	0.140121505051362	0.00328996397665294	0.104231350274864	0.013555811541028	0.89434482148379	3.38143728368282	3.10378204353857	0.023079452788942	0.114844628710742	0.0928497791516924	0.939928264789323	0.114457319935858	0.0418686940058869	0.0652134708797057	0.0256305034661299	0.169338202286912	0.0859785122757089	0.0627296659105072	0.0382485055904025	0.000595084965612134
QIUM02000193.1	4.13292600824198e-07	4.01029284506292e-07	0	6.88855228572541e-07	9.27361474529112e-07	7.66593848735294e-07	1.29032269563838e-06	1.18755152128222e-06	4.747675600415e-06	2.5452905225522e-07	1.07837488708101e-07	0	7.66454635574983e-07	4.411473522131e-07	1.65318687267659e-06	2.15493085851906e-07	9.6125823219969e-07	1.37086232046008e-07	3.32296932682826e-06	3.66726992737107e-06	5.32827879014269e-07	3.37475622271598e-06	0	0	5.79492353066156e-07	1.04010467053416e-06	4.79457545440647e-07	7.03443066685285e-07	6.63218530439707e-08	1.10704451852749e-06	0	0	1.23094041630904e-06	1.36400823775386e-06	3.98486292699229e-07	9.95388367111099e-07	3.72937483464212e-07	0	0	1.39167360742844e-05	2.09320808002247e-05	0	0	9.59953667423059e-07	1.64627337043522e-07	3.07331826320331e-05	0	2.65009564138301e-08	0	5.83524557565245e-07	1.23491120741499e-07	0	3.68860138643223e-07	0
QIUM02000210.1	9.32697035544448e-05	0.00016215606148144	0.000193388050371824	0.000443344835768002	1.31469536456054e-06	1.69132059940911e-05	0.000157827858027288	1.52677756851802e-05	0.000218499844149714	0.000247942794651038	0.000416266122123718	0.000315433865447904	6.99612857695322e-05	0.000287171097609249	3.62702379200287e-05	8.61861201063034e-05	2.03842394329691e-05	1.818219891624e-05	4.38038902746999e-07	0.00155926682274922	3.50697193801698e-05	0.000195482618492927	3.94606850057589e-06	7.67701970612536e-06	2.16083457863324e-05	3.61841780932357e-05	2.05464862291325e-05	0.000224665031495202	6.33960473951868e-05	7.86487390899278e-05	8.8689867003671e-05	0.00115870347105543	1.26811781637731e-05	0.000723311051665664	0.000146960701342716	1.97847523226897e-05	1.02168718225364e-05	4.28613502517249e-06	0.00170207080397843	0.0436023828492778	0.043489263734618	6.763313679351e-05	0.000167486026693667	5.09322681249691e-06	7.44760406769634e-05	0.0019423206041973	2.29278212219393e-05	2.8850789042012e-05	1.30773413600907e-06	5.47096728120916e-05	0.000134068945423206	0.000275166253524335	5.91264863751027e-05	4.29558617608079e-05
